phi_jl,m1,ra,m2,psi,time,chi_tot,chi_p,alpha,distance,theta_jn,chi_eff,dec
2.8327100820316224,38.771518487276815,2.9061219026356,33.35265595232462,2.0595378694376913,1180097252.9969275,0.699277484919263,0.7518728569293529,1.6189226068461982,3905.210433463883,0.8003855134161451,-0.26599639498334793,-0.78099136314885
5.173267156723504,43.15154469333333,1.1435486375064499,30.03029408770071,2.7241013689830065,1180097253.029561,0.4962713848356507,0.7554506994931085,1.6006240144351607,4346.336071774897,3.0662410549574464,-0.193860255960227,1.0855826945794238
5.479184749600915,41.867491805530996,3.3083666408299828,34.26914972860744,1.8360698075171071,1180097252.999925,0.40630820829271297,0.39035202510489236,1.6663047579069161,4233.085356550256,0.918168695240307,-0.009358982458865498,-0.9217581012396271
2.4386104755291327,52.14279429188453,5.600768337727255,27.418938536113806,0.8938640091535484,1180097253.0334668,0.4436682860602726,0.449321288561395,1.458251053445061,3212.8318917207844,1.2259157558464677,-0.07730578613107067,0.10241349704956672
0.9363489261214099,39.53032882911271,2.132929588738125,34.66380837460163,2.933714582628016,1180097253.007993,0.20194752926818987,0.12220012014997676,1.5957881851477946,2024.3645172884087,2.1867201718635925,-0.13388482480161387,0.3260077436655872
1.2776047372149617,51.53502324060001,0.012641142024838459,25.78423192996983,1.359882222765523,1180097253.0379102,0.7941193477585289,0.7600889544118871,1.5597401694673094,4788.339392362096,2.4566427771734296,-0.08452843538647503,0.9660599012640739
0.6140993503525591,59.29597784127599,0.09687985317195591,20.517870796723727,0.7550671376227344,1180097253.0336163,0.3239045453815756,0.17170665590983966,1.5478868848608562,4120.514908288053,0.5207223343145164,-0.17664967675892435,0.9823256317380028
1.1065309785932829,38.702914816305906,0.7682758570762908,34.98400372277762,1.1862273617907373,1180097253.0306334,0.502762152727356,0.5918532162972008,1.6135205562297221,3571.923956266275,2.8299715933828535,-0.2797031251706923,1.1366023860075665
5.401660791229331,54.399551267711,5.31395883779777,22.82503728058959,2.5466405778040357,1180097253.025295,0.41593677448890265,0.2605165995235662,1.5630924073875159,2976.370659577332,0.47679365003040414,-0.13617028963791472,-0.2183562194676549
5.677114936745275,42.34289021221917,5.5503244660077975,37.09125572095509,2.444747053333661,1180097253.0346057,0.5235419113203146,0.6260549971141743,1.6104032394437273,4709.750376088881,2.3182550144946807,-0.10362303692525897,0.3311295645725127
5.2797292853556455,44.01863995569574,2.978073340551226,32.97006233279853,0.3181950934475437,1180097252.9980373,0.6230666653136592,0.6562856254270639,1.6009641028456472,4769.53450105268,2.3791680902605004,-0.08274568353097943,-0.854454793284472
0.4355457334149797,46.97716378008361,2.22356570470108,29.51432150102579,0.6268253726215669,1180097253.0011778,0.9225889936682288,0.6792280343627364,1.5163450000283678,4567.704571565706,2.9379057311928785,-0.20978338491131535,-0.012977616627397793
5.320572619018811,44.1939949117774,5.871039630757292,31.15027475179221,0.34772488959627146,1180097253.0389051,0.30363822528949,0.2560478755740645,1.5956880168738232,3231.439834119429,2.1096891376291236,-0.07131933927327337,0.7433625530671577
1.3885667863753317,57.63935690093774,0.43009412528673885,22.205317931150006,3.139001882032644,1180097253.0320182,0.16854189452919377,0.21737128596721322,1.6244355610670895,3760.2220709990083,2.1413797226462288,-0.049770844594068914,1.1338333595185683
2.032757851661086,46.476498603985824,3.095864855074682,32.7395657329876,0.15042262225944453,1180097252.9992373,0.37345295699036674,0.5359984115669321,1.5243816427492558,4089.34067386764,0.8851496054381439,0.012342095227300466,-1.0138496802565877
1.7572534858271804,37.5465349499336,5.076863575451229,37.43862989662174,0.5744711498347097,1180097253.0240798,0.27145338339732844,0.3702944673271563,1.6876015746932156,1716.6510000112883,2.1268791700647878,-0.05843618238462937,-0.3629941417321533
1.609523147252331,47.351740403132844,2.628876042051379,30.679518420869496,1.8261345806808023,1180097252.9972556,0.3476915468295509,0.3789116888893484,1.6073613822587562,4233.721989488175,0.585543929929753,0.012924299676876213,-0.5211918419402832
2.61074008665404,52.611058297072155,5.5027534029002565,26.25804127518911,1.1131467747535533,1180097253.030654,0.25357081593579556,0.14987225185556474,1.516509852845628,4691.244254497854,0.6380558902020937,-0.16846201732392363,0.04226880520346204
5.07973934194309,51.765595226008585,5.331237605682919,26.365945107376078,3.0804723247912214,1180097253.0293763,0.21386451058840508,0.16635467839159712,1.613094351286738,1740.170109060644,1.1108574393950115,-0.051827898041685735,-0.07865228252177174
2.6669206810134294,43.710981184743765,2.424232764655411,31.28458572088723,1.6545188446991876,1180097252.99643,0.25054138751744415,0.15947265655868514,1.5107458339011035,3810.6266763213216,2.541391017571803,-0.16669971685787985,-0.4013893175535498
2.9194811040416493,50.305647427158554,2.8898141651875076,29.313430623154098,1.8379106848753461,1180097252.996441,0.43591705232907063,0.5229097368587827,1.66132437170701,3800.385908899737,1.4151967039178575,-0.007161486837144984,-0.7067695357173658
2.3330556590689837,38.33317391638673,0.8611730966158909,33.90121482773766,1.4215822817306183,1180097253.0296116,0.7526753875688268,0.5139199229114894,1.5876000276157989,3794.8733536511213,0.5600087530391586,-0.31404685894483847,1.106678162409376
4.564788644440086,53.26790873386558,5.440484901424196,25.211583975794593,0.6880197829374441,1180097253.0327408,0.26991491099182174,0.25663179700206645,1.6379475146807922,4396.781068844399,0.19145675942195323,-0.1014444220438877,0.18698375000415446
3.4275005573604833,46.948580706815974,3.928777736992615,31.167442382341537,1.472502063895611,1180097253.003613,0.17018482799183138,0.1424433607410128,1.561370668283745,3066.958475173102,0.9293802726803826,0.006672727484916913,-1.1027208963369348
5.621898992144497,40.91187437505172,5.414947937757421,35.106449175456305,2.311875024533725,1180097253.030807,0.6312653228638747,0.5860216275021484,1.5718254698486522,3951.3086973286445,2.6921266943372086,-0.14770987469013275,-0.007034197166689574
5.639660986112522,42.93728000821048,3.248970999301526,32.166659199279465,1.7586622690518714,1180097252.9997826,0.540692852908006,0.5511008413282354,1.5886424981586729,4223.684760082279,2.434404834678741,-0.06268288500941618,-0.9915874534281643
1.5141088914936527,38.68443204464273,5.443680593789781,36.51206829514502,1.6750472434517794,1180097253.0335188,0.23017247203978125,0.32064053048664104,1.545688340333684,4094.3019750056787,0.7511966553762729,-0.010533543625646574,-0.00834724750648036
4.007037177919053,51.53115498883278,5.296756709652277,27.556214715021188,2.918962838928459,1180097253.0320911,0.18309340828453688,0.19459358060366108,1.749893824208312,4577.298115140683,2.8059718316521063,-0.04014638935483425,0.1542151811913833
4.722036914224043,42.82944640965511,2.328710452265084,35.91781604235616,0.5450564674893258,1180097253.0007672,0.823422380329813,0.9625799985500137,1.4902780244209455,3451.5910526055754,2.1294836647783537,-0.026038843055461128,-0.2731957032268506
4.354455340399338,40.879739462771134,4.002136822014442,35.88043605149489,1.0259997715857874,1180097253.0031133,0.6390577910454301,0.5466536966884252,1.6639456974899505,1957.9005936124274,1.5123065735731207,-0.11090866941660388,-0.995735792494541
0.7646197124774997,47.5570940375707,3.510149726622289,26.76501824357132,1.243550817872898,1180097252.9987762,0.4144996703791722,0.41010002752334745,1.6715145227435968,4389.576971835877,2.602217494575201,-0.22847793165969543,-0.9648915047552236
2.0038458544919964,43.590402997983404,2.3656417308844397,35.69300736922402,1.0744028062498805,1180097253.002591,0.30322673557965846,0.19416070400471583,1.5835283250889993,1771.5186663702389,1.7956274545030824,0.08655492787878588,-0.1404365694570515
2.510467971036506,44.05392266797706,5.7317406399475,35.39901422281712,0.8602931587937093,1180097253.0377448,0.7412640278592963,0.7764905493133948,1.538479048135802,4267.700308034464,1.0650257331998394,0.015132436676977598,0.4762072748963256
4.478934153136089,48.39309660598314,0.9308835274756779,26.22933908874914,0.2765783803707249,1180097253.0297318,0.23298099677691497,0.18019836548592338,1.4507309762010792,3729.3333289323036,3.023175634479177,-0.1503382700914011,0.961755283082268
0.431601643381986,37.93433329840697,2.6260510399069465,37.13213526029129,2.6024530626177644,1180097252.9976988,0.4985812436796995,0.7689233298860871,1.680417286047838,3468.0234719623136,0.735583587543692,-0.17679588500174628,-0.3836084828614552
2.332934181779364,48.34179828612954,2.56986686075472,30.039976382219304,1.9593945185101969,1180097252.997968,0.34328341264329226,0.2982261788586058,1.6133572164954122,4805.098921542947,2.770876237352467,-0.07610153875211227,-0.42748158548274506
2.553555261233192,42.702105491673855,2.530992433632166,27.94810261270734,1.430815993755041,1180097252.9955776,0.6867277953142163,0.5559383811165424,1.568544308074114,4640.131737392066,0.6680658667167265,-0.39990940976870426,-0.45598350963709455
4.865812582534996,52.30729069558028,5.457296086586173,26.120704863643287,2.935345182516927,1180097253.0299692,0.1659816458648052,0.10460629279437374,1.4990177419385105,4052.3925529846756,0.6630228132112209,-0.02788372210577509,-0.0839949129196537
6.094094118956199,50.8035070917818,4.455464959331872,27.607634134218394,0.3060905261911979,1180097253.0079343,0.34321073648631145,0.2349414125560518,1.7157177758673372,3374.2734498166296,2.658182266527287,-0.07399651874918706,-0.8418947787586321
5.5116616712185325,55.450993517161606,2.9333799377763605,22.607535858629877,0.8285826423737106,1180097252.9975905,0.5482990613041083,0.6145502649122364,1.6506634032928351,4844.282757315038,0.13560389558185315,-0.12717306010806503,-0.7556481080288243
1.857692840713035,42.21651971996941,3.0789486305427842,37.44858858136902,1.2156085298458228,1180097252.9967155,0.44935430132715537,0.28747991577778803,1.6774012880347025,4456.925850726791,0.6675253469872665,-0.013997191914479559,-0.8119144168153057
1.276244574723164,53.222595503578574,2.5356735299481965,25.994649583178266,2.474792039678097,1180097252.9975867,0.45213673059514287,0.4969858049245698,1.5346003397899166,4663.571597905149,2.3711857236401523,0.012431556484900613,-0.5294883767390831
6.057649264026553,55.19700645572887,5.713556903325767,22.476929287142053,0.8666575466052466,1180097253.0366013,0.46861957254856546,0.3249308228313419,1.6709015891960344,4979.904373710236,0.5034851497797143,-0.1481390057842945,0.7028536966783582
2.587175246565428,40.177438911399165,0.012221189725750703,36.31720923531113,0.5062219775102714,1180097253.035397,0.26352537270535764,0.35619963639424024,1.684304792408128,4014.169161151178,1.072100332136205,-0.09173723754693222,1.1175418841678353
4.718560498177605,47.2814093545075,3.4384608309892677,26.52657799035394,0.4234298965030552,1180097252.998729,0.4244745756102976,0.440850583570978,1.628908104056224,4252.012760759959,3.019376758721929,-0.2685292446422302,-0.9962112171481972
0.5503911198551542,40.838271490191445,2.6692720680036386,38.215680559753004,0.9480072372742231,1180097252.995532,0.42066568561389256,0.32138067988842794,1.513157206137982,3933.0729463437865,2.279398954896657,-0.07557981978505574,-0.7377071259608898
2.48835534452418,42.705828919651324,0.09579219480543344,31.610417261855584,0.2200201734043468,1180097253.0344698,0.2885670341176418,0.12448299608076956,1.5649583214885248,3283.319796032594,2.0635309231812404,-0.16281711137696964,1.0018183594909456
0.186099687486246,39.091120065220814,5.6559319454794394,38.72681502148004,2.50289676250748,1180097253.0392509,0.5183840480013526,0.7428219969543213,1.624012934045063,4400.831813831633,1.998487008620693,0.061195173075869067,0.5317568313638824
1.604550763261094,48.326239864904366,4.0063832353862985,31.338341232974297,1.659699744889613,1180097253.005791,0.1762370568253358,0.19959498335844536,1.5315429722930272,4766.222032918279,0.0936017544076474,0.11369919897424685,-1.1291239021994162
1.8176355223766687,48.70186273940478,1.1576284404307902,30.438676377567546,0.7009715704802717,1180097253.0278296,0.146634741117999,0.17370780720978374,1.718336137635791,3174.7138809043295,0.8044446544966398,-0.0810897448618666,1.210616729190186
5.741252599390151,44.70209655169374,2.644824876580378,32.797947024119566,0.616927357666348,1180097252.9977725,0.2186955768358328,0.10947355596733835,1.572625503553957,4234.802827869823,1.1831646270985763,0.03361251627219202,-0.6041194560467165
3.8058652298731124,38.776915951829416,2.179141852725703,35.9695827594478,2.836108200039721,1180097253.004053,0.42757791507562987,0.3009001829862739,1.5451396921256393,1946.4084268614713,2.169132496337424,-0.24552771544540483,0.13433046018443953
1.4758076775535378,41.83413210621175,5.676275321376884,33.513090358579795,0.5560900873540924,1180097253.0365639,0.2100377591483519,0.22787705707187572,1.6929249660472452,4823.366220749239,2.4321590756813753,-0.15394790964810495,0.697930673405559
0.5627209157579438,45.32341700557334,2.4227446940119957,27.74775623664381,0.846969117881424,1180097252.9995134,0.5993967570894956,0.7564126687552224,1.6401790187317895,3609.000085918861,2.634078723079857,-0.33082623141317724,-0.12624345941758502
3.616768892715642,44.1809583600809,5.568394894176061,29.213363650638602,0.9362391960299189,1180097253.0340867,0.26092736518865817,0.17345263359179044,1.5321256420434128,2794.0821721915427,1.4616647453829228,-0.21592907297733285,0.19847090532430545
2.7458519407983677,40.9258466917723,0.7894802864982886,37.836492773416616,2.765125898324973,1180097253.0330184,0.5718080791634751,0.651998141923293,1.5581886471743203,4709.7072223715395,0.2630649970189916,0.03128335169972527,1.0805541011971587
3.568035819808699,44.86499301740484,2.778736098161207,30.263903249734597,2.932340773430388,1180097252.9952939,0.3361493405181479,0.23314844705682072,1.5941866272635552,3711.9138895208434,1.0791523895436672,-0.24270409132477375,-0.7120282828750175
6.062477718924671,50.41473733054335,4.059598194336738,25.477187431494087,2.480474878136673,1180097253.0042179,0.20535045907644908,0.19079399045270604,1.6599055044506938,2702.9292337751513,2.3659571428799127,-0.09998633299093228,-0.9947127409648733
3.7311106804878515,45.97083874508157,0.16030909944443672,32.22903241406516,2.1386121941994114,1180097253.0345259,0.42555756976733017,0.4133057660419428,1.6972042193533807,4363.73809260838,0.9345520714668945,-0.04628963320935993,1.1701318128469504
3.799879317656574,39.080307433628846,2.7842915048402808,33.51179501476893,1.414263823204486,1180097252.997273,0.2529229647563389,0.2172459909669729,1.582874616868084,3383.638310908402,0.9160512250438988,-0.089669396192046,-0.7352213186500808
1.3779792995743698,50.53250259874503,2.252288796668344,24.54962491762291,0.34848572701255776,1180097253.0017846,0.7143277349338211,0.6328835767561946,1.522401902588923,3545.782112737898,2.484892249867723,-0.22515060237223639,-0.05551633375398475
3.016254652894678,52.722036487277975,5.773124764916579,23.686684269964918,0.05411624424215659,1180097253.0353854,0.23809989862139166,0.08430634455426637,1.4837600666520014,4550.218171475219,0.6565585225895391,-0.16920542166774147,0.43282994328710406
2.763850172985041,34.52467468371363,2.60728241852436,31.97680329251475,1.4389322378328018,1180097252.997869,0.6061706975382405,0.5866351954493013,1.6495252238363038,2350.57574221067,1.3550352815185431,-0.08995554468136457,-0.41387960743570257
